Date,Open,High,Low,Close,Adj Close,Volume
2017-08-31,108.000000,108.230003,107.500000,107.620003,102.661156,5508200
2017-09-01,107.680000,109.160004,107.510002,108.760002,103.748627,3660300
2017-09-05,109.360001,110.260002,108.699997,109.440002,104.397301,5198500
2017-09-06,110.000000,112.230003,109.800003,111.790001,106.639015,8577300
2017-09-07,112.180000,112.870003,111.360001,111.800003,106.648552,5937800
2017-09-08,111.589996,111.750000,110.529999,110.779999,105.675545,4033100
2017-09-11,111.830002,112.570000,111.519997,112.519997,107.335373,5973400
2017-09-12,112.820000,112.949997,111.860001,112.489998,107.306747,5110100
2017-09-13,112.489998,114.320000,112.279999,114.180000,108.918892,5889400
2017-09-14,114.260002,115.339996,114.180000,114.449997,109.176437,5819100
2017-09-15,114.830002,114.910004,113.629997,114.629997,109.348145,8387600
2017-09-18,114.419998,115.220001,114.320000,115.190002,109.882339,4954600
2017-09-19,115.250000,116.419998,115.190002,116.339996,110.979355,6188000
2017-09-20,116.500000,117.150002,116.199997,116.370003,111.007980,5378200
2017-09-21,116.220001,116.519997,115.830002,116.470001,111.103371,4334500
2017-09-22,116.410004,117.830002,116.269997,117.290001,111.885590,5307100
2017-09-25,117.230003,118.330002,117.019997,117.989998,112.553322,5980300
2017-09-26,117.790001,118.029999,117.250000,117.519997,112.104980,4874700
2017-09-27,117.459999,117.599998,116.769997,117.449997,112.038208,3926800
2017-09-28,117.169998,118.129997,117.019997,117.620003,112.200378,4949000
2017-09-29,117.169998,117.519997,116.730003,117.500000,112.085907,4874800
2017-10-02,116.419998,117.790001,115.529999,117.430000,112.019127,4285600
2017-10-03,117.080002,118.250000,117.010002,117.820000,112.391159,3892200
2017-10-04,117.820000,117.870003,117.129997,117.580002,112.162231,3443400
2017-10-05,117.449997,118.690002,117.330002,118.580002,113.116150,5470900
2017-10-06,117.949997,118.150002,116.800003,117.029999,111.637566,3533300
2017-10-09,117.339996,118.080002,117.010002,117.709999,112.286232,2951900
2017-10-10,118.400002,119.820000,118.290001,118.800003,113.326012,5683100
2017-10-11,119.209999,119.519997,118.580002,119.330002,113.831589,3926100
2017-10-12,118.489998,119.650002,118.309998,119.139999,113.650337,3929700
2017-10-13,119.790001,120.000000,119.070000,119.160004,113.669426,4640100
2017-10-16,119.839996,120.889999,119.430000,120.129997,114.594727,5500700
2017-10-17,120.230003,120.739998,119.830002,120.220001,114.680580,4844300
2017-10-18,119.400002,120.019997,117.989998,118.150002,112.705956,5505100
2017-10-19,118.059998,118.739998,117.949997,118.199997,112.753647,4576600
2017-10-20,118.610001,118.779999,118.070000,118.639999,113.173370,4924300
2017-10-23,118.720001,119.300003,118.449997,118.930000,113.450012,3872400
2017-10-24,119.480003,119.919998,119.070000,119.230003,113.736198,4472400
2017-10-25,119.000000,119.440002,118.150002,118.440002,112.982597,4553100
2017-10-26,118.779999,119.000000,118.139999,118.440002,112.982597,4092900
2017-10-27,116.129997,116.400002,112.570000,113.540001,108.308372,14534100
2017-10-30,113.169998,115.099998,112.839996,114.389999,109.119202,7517800
2017-10-31,114.449997,116.379997,113.820000,115.889999,110.550087,7154800
2017-11-01,116.300003,116.970001,115.349998,115.900002,110.559639,5030300
2017-11-02,116.209999,116.470001,114.709999,115.330002,110.015900,4329600
2017-11-03,115.480003,115.750000,114.730003,114.989998,109.691559,4101800
2017-11-06,115.370003,117.160004,114.989998,117.040001,111.647102,5950300
2017-11-07,117.379997,118.000000,116.480003,117.239998,111.837883,5219500
2017-11-08,116.779999,117.150002,115.900002,116.669998,111.294144,5092800
2017-11-09,115.900002,117.500000,115.620003,117.239998,111.837883,5103300
